name,symbol,currency,amount,date
Panhandle Royalty Company,PHX,THB,-190.90,1584474632000
Chesapeake Energy Corporation,CHK,USD,-163.47,1587572905000
"Photronics, Inc.",PLAB,ALL,1.18,1584625284000
"Prudential Short Duration High Yield Fund, Inc.",ISD,CNY,162.75,1599048700000
"GenVec, Inc.",GNVC,KZT,-137.29,1585039610000
"America's Car-Mart, Inc.",CRMT,BIF,71.03,1590863750000
"Soleno Therapeutics, Inc.",SLNO,PLN,42.20,1577868682000
iPath US Treasury Long Bond Bull ETN,DLBL,CNY,-79.56,1606621554000
"Spark Energy, Inc.",SPKE,BIF,-24.22,1580643803000
"XG Technology, Inc",XGTI,CNY,-199.18,1596932930000
"Primerica, Inc.",PRI,COP,-156.41,1593545429000
Zions Bancorporation,ZION,VND,-99.45,1579584409000
"ServisFirst Bancshares, Inc.",SFBS,CRC,21.18,1585512663000
Unum Group,UNM,GBP,-167.72,1586095956000
Vanguard International Dividend Appreciation ETF,VIGI,XAF,-96.52,1586319351000
KKR Real Estate Finance Trust Inc.,KREF,BRL,106.70,1584538415000
Tuesday Morning Corp.,TUES,BMD,114.61,1581795977000
"Insignia Systems, Inc.",ISIG,ALL,52.40,1603734936000
UNIVERSAL INSURANCE HOLDINGS INC,UVE,NIO,-108.89,1584175447000
"TriState Capital Holdings, Inc.",TSC,IDR,111.05,1609305421000
"Coherus BioSciences, Inc.",CHRS,CNY,-153.42,1583606183000
NutriSystem Inc,NTRI,UAH,-181.34,1605149693000
"Blackrock MuniVest Fund II, Inc.",MVT,AFN,56.57,1593352107000
Semiconductor  Manufacturing International Corporation,SMI,CZK,7.89,1587362945000
American Campus Communities Inc,ACC,RUB,160.10,1602385233000
"Vertex Energy, Inc",VTNR,CAD,-28.89,1584945263000
iStar Financial Inc.,STAR^E,BAM,-158.47,1584262521000
Elbit Systems Ltd.,ESLT,COP,65.06,1600771123000
"Landcadia Holdings, Inc.",LCAHU,EUR,-63.42,1596345519000
"Prudential Short Duration High Yield Fund, Inc.",ISD,RUB,-121.00,1585541278000
Bank of America Corporation,BAC^D,EUR,113.81,1585027908000
"Sequential Brands Group, Inc.",SQBG,PHP,195.15,1605054670000
"Ascent Capital Group, Inc.",ASCMA,UAH,116.38,1581328720000
Medley Capital Corporation,MCX,RUB,168.34,1588499410000
Addus HomeCare Corporation,ADUS,PEN,41.80,1608028401000
"Urban Outfitters, Inc.",URBN,RUB,-51.28,1581709738000
"Fenix Parts, Inc.",FENX,NIO,95.46,1607327909000
"PC-Tel, Inc.",PCTI,EUR,-76.07,1587588952000
"DHT Holdings, Inc.",DHT,CNY,115.58,1579802945000
Genie Energy Ltd.,GNE,PEN,-72.58,1597669674000
Boulevard Acquisition Corp. II,BLVD,UGX,-165.19,1581651234000
Conduent Incorporated,CNDT,CNY,84.13,1592572345000
"PT Telekomunikasi Indonesia, Tbk",TLK,RUB,103.32,1597123011000
"Stanley Furniture Company, Inc.",STLY,RUB,120.86,1583662760000
"Hollysys Automation Technologies, Ltd.",HOLI,RUB,79.33,1597206506000
Jacksonville Bancorp Inc.,JXSB,CNY,121.87,1608522912000
Access National Corporation,ANCX,RSD,76.42,1580897971000
Boston Scientific Corporation,BSX,GTQ,-63.41,1591829605000
"Cypress Energy Partners, L.P.",CELP,MUR,102.88,1586219923000
"Omnicell, Inc.",OMCL,EUR,57.53,1603524632000
"NexPoint Residential Trust, Inc.",NXRT,IDR,-74.31,1599040021000
Macquarie Global Infrastructure Total Return Fund Inc.,MGU,CZK,-199.84,1595266726000
"CapStar Financial Holdings, Inc.",CSTR,PHP,173.67,1593257300000
Public Storage,PSA^A,CAD,189.67,1579876879000
"McDermott International, Inc.",MDR,SAR,-21.60,1585038811000
Pioneer Municipal High Income Advantage Trust,MAV,PHP,7.53,1584850059000
iShares MSCI ACWI Index Fund,ACWI,EUR,-4.34,1605083148000
First Bancorp,FBNC,BRL,114.04,1587637813000
"MarketAxess Holdings, Inc.",MKTX,IDR,29.87,1586783258000
Zions Bancorporation,ZIONZ,BRL,-116.93,1606072080000
"Black Diamond, Inc.",BDE,IDR,-68.80,1604094619000
Adamis Pharmaceuticals Corporation,ADMP,PHP,187.84,1582475119000
"ParkerVision, Inc.",PRKR,PLN,-127.60,1586535312000
The Goodyear Tire & Rubber Company,GT,MNT,-27.08,1595101113000
BlackRock Long-Term Municipal Advantage Trust,BTA,PHP,-62.54,1600308272000
Dynegy Inc.,DYNC,CNY,21.66,1584954543000
"KCAP Financial, Inc.",KCAP,TZS,103.06,1605924841000
"AeroVironment, Inc.",AVAV,MRO,-135.04,1583348934000
"Extended Stay America, Inc.",STAY,RUB,47.08,1592425076000
First Trust NASDAQ Smartphone Index Fund,FONE,CNY,-62.75,1602915734000
Scorpio Bulkers Inc.,SALT,ARS,-142.80,1581574325000
Western Asset Mortgage Capital Corporation,WMC,RUB,-85.62,1592456556000
Intrexon Corporation,XON,RUB,16.81,1583178646000
"America's Car-Mart, Inc.",CRMT,JPY,47.83,1589617799000
Amphenol Corporation,APH,ARS,19.87,1586861658000
New Mountain Finance Corporation,NMFC,NGN,74.45,1591769488000
"Zafgen, Inc.",ZFGN,BRL,-176.15,1582861467000
"Royce Value Trust, Inc.",RVT,UAH,0.95,1587704986000
AllianzGI Diversified Income & Convertible Fund,ACV,CLP,-144.21,1586543930000
Rio Tinto Plc,RIO,UGX,-82.27,1597844554000
Nuveen North Carolina Quality Municipal Income Fd,NNC,HTG,-128.39,1585916313000
"Lands' End, Inc.",LE,RUB,23.24,1605579071000
Wabco Holdings Inc.,WBC,RUB,-25.21,1597524696000
"Dycom Industries, Inc.",DY,EUR,-119.17,1599772954000
ChromaDex Corporation,CDXC,EUR,176.73,1593010022000
Enerplus Corporation,ERF,EUR,14.43,1600205769000
"Unifi, Inc.",UFI,MNT,15.76,1599919428000
"Brinker International, Inc.",EAT,EUR,36.64,1605875775000
"Versartis, Inc.",VSAR,JPY,-117.89,1602269891000
"New York Community Bancorp, Inc.",NYCB^U,SYP,-17.36,1601826151000
Imax Corporation,IMAX,CNY,-100.10,1594354642000
"Total System Services, Inc.",TSS,CNY,172.13,1579901978000
Allstate Corporation (The),ALL^E,CNY,-25.72,1591556910000
"Intersect ENT, Inc.",XENT,PLN,22.44,1607014260000
WGL Holdings Inc,WGL,CNY,-6.66,1582397594000
"Advanced Disposal Services, Inc.",ADSW,IDR,153.99,1581677256000
"Martin Marietta Materials, Inc.",MLM,USD,112.63,1598872143000
"CytomX Therapeutics, Inc.",CTMX,MUR,189.83,1608560382000
VictoryShares US Small Cap Volatility Wtd ETF,CSA,SEK,-147.54,1599680462000
"Allison Transmission Holdings, Inc.",ALSN,MXN,90.14,1585848033000
Canadian National Railway Company,CNI,USD,-113.41,1584148453000
"General American Investors, Inc.",GAM,YER,-13.09,1585978965000
Nuveen Select Tax Free Income Portfolio III,NXR,CNY,-122.64,1586565561000
Origo Acquisition Corporation,OACQR,SDG,-86.26,1593288397000
"MidWestOne Financial Group, Inc.",MOFG,UZS,156.82,1598508107000
"Papa John's International, Inc.",PZZA,RUB,-58.77,1605473307000
Approach Resources Inc.,AREX,JPY,124.46,1595021986000
"Gyrodyne , LLC",GYRO,EUR,53.57,1589701043000
"DST Systems, Inc.",DST,PHP,-137.45,1605113592000
Cadence Bancorporation,CADE,BRL,161.23,1608680174000
Aflac Incorporated,AFSD,CNY,-192.96,1594848577000
"Sprott Focus Trust, Inc.",FUND,CNY,97.35,1591801018000
PowerShares DWA Consumer Cyclicals Momentum Portfolio,PEZ,IDR,164.09,1596688805000
Atrion Corporation,ATRI,BBD,-86.37,1591004637000
NOW Inc.,DNOW,IDR,170.92,1586697698000
"Mota Group, Inc.",MOTA,PHP,16.43,1590461935000
"Saul Centers, Inc.",BFS,EUR,88.91,1605437923000
United Security Bancshares,UBFO,MXN,-89.76,1587861173000
"ChinaNet Online Holdings, Inc.",CNET,CNY,-104.73,1586799370000
"Tactile Systems Technology, Inc.",TCMD,BDT,63.33,1583149972000
"Porter Bancorp, Inc.",PBIB,USD,127.35,1598909581000
SM Energy Company,SM,IDR,-138.17,1579372766000
"Evoke Pharma, Inc.",EVOK,LBP,-21.03,1584510228000
DLH Holdings Corp.,DLHC,ILS,-176.47,1607629521000
Vascular Biogenics Ltd.,VBLT,CNY,-93.53,1604123694000
Viad Corp,VVI,CNY,141.40,1605312458000
Amphenol Corporation,APH,NGN,168.12,1595288637000
Cantel Medical Corp.,CMD,EUR,-187.16,1609104163000
"NextEra Energy, Inc.",NEE^H,CNY,-61.64,1606076572000
"Hallmark Financial Services, Inc.",HALL,RSD,31.76,1607917970000
ACNB Corporation,ACNB,IDR,101.54,1595563736000
Vanguard Russell 2000 Value ETF,VTWV,HNL,29.88,1604783105000
"Old Second Bancorp, Inc.",OSBCP,PEN,-48.83,1590963444000
"Delcath Systems, Inc.",DCTH,BRL,-45.23,1608662724000
Marcus Corporation (The),MCS,IDR,34.49,1590031499000
Access National Corporation,ANCX,IDR,-67.15,1604150732000
"Safe Bulkers, Inc",SB,CNY,-34.74,1590180427000
"Endurance International Group Holdings, Inc.",EIGI,IDR,120.83,1589176248000
Callon Petroleum Company,CPE,IDR,73.53,1586869808000
"B. Riley Financial, Inc.",RILYZ,CNY,23.25,1597071718000
"Silver Spring Networks, Inc.",SSNI,PHP,-90.69,1578147139000
"NACCO Industries, Inc.",NC,CNY,156.75,1608973827000
"Hennessy Advisors, Inc.",HNNA,IDR,-183.62,1579513096000
Silver Run Acquisition Corporation II,SRUNU,CNY,-52.81,1601240409000
Nuveen S&P 500 Buy-Write Income Fund,BXMX,PLN,-97.13,1581572982000
Morgan Stanley China A Share Fund Inc.,CAF,CNY,-113.48,1582006496000
MTS Systems Corporation,MTSC,ETB,-143.26,1602469899000
Wells Fargo & Company,WFC^P,IDR,63.42,1596738599000
"BLACKROCK INTERNATIONAL, LTD.",BGY,CNY,-14.19,1606348812000
Howard Hughes Corporation (The),HHC,CZK,-28.14,1594725125000
Janus Henderson Small Cap Growth Alpha ETF,JSML,JPY,-52.17,1580145426000
Legg Mason Developed EX-US Diversified Core ETF,DDBI,IDR,153.73,1609173675000
Meridian Bioscience Inc.,VIVO,USD,191.61,1605669829000
"China Biologic Products, Inc.",CBPO,PHP,191.55,1597981195000
Fifth Street Senior Floating Rate Corp.,FSFR,GHS,-49.99,1601442974000
Blackrock MuniYield Investment QualityFund,MFT,KGS,42.54,1605521381000
Lattice Semiconductor Corporation,LSCC,IDR,-52.37,1580566083000
"Del Frisco's Restaurant Group, Inc.",DFRG,EUR,191.61,1601256968000
Vanguard Russell 1000 Growth ETF,VONG,EUR,-20.90,1598131550000
Hubbell Inc,HUBB,BRL,31.22,1601275541000
"Yield10 Bioscience, Inc.",YTEN,CNY,-101.08,1600196820000
Allergan plc.,AGN^A,ZAR,-69.29,1583193266000
"Becton, Dickinson and Company",BDX,SEK,68.19,1603868364000
General Motors Company,GM,SYP,-41.56,1584367127000
"Acadia Healthcare Company, Inc.",ACHC,THB,45.91,1584677032000
Cohen & Steers Reit and Preferred Income Fund Inc,RNP,AMD,132.11,1593834425000
Goldman Sachs MLP Income Opportunities Fund,GMZ,JPY,37.10,1605878651000
"Ekso Bionics Holdings, Inc.",EKSO,PEN,142.34,1593034933000
Giga-tronics Incorporated,GIGA,RUB,-73.45,1582491269000
"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",MUJ,RUB,18.11,1600636644000
Macquarie Infrastructure Company,MIC,COP,-123.58,1593642279000
"Sequential Brands Group, Inc.",SQBG,IDR,-158.37,1602268722000
"Marten Transport, Ltd.",MRTN,PLN,-114.41,1591588570000
"Trevena, Inc.",TRVN,RUB,6.67,1583924141000
Black Hills Corporation,BKH,EUR,-0.02,1578719706000
Masimo Corporation,MASI,MAD,18.47,1608759999000
Stratus Properties Inc.,STRS,EUR,30.19,1594386415000
iShares S&P Emerging Markets Infrastructure Index Fund,EMIF,UAH,21.87,1579002549000
"NACCO Industries, Inc.",NC,RUB,-12.19,1608582120000
Teekay Offshore Partners L.P.,TOO^B,CNY,-44.87,1582768764000
"Gardner Denver Holdings, Inc.",GDI,GBP,68.03,1597190946000
Kemper Corporation,KMPA,CNY,33.01,1582503876000
Westlake Chemical Partners LP,WLKP,XAF,-150.35,1605262421000
"Exactech, Inc.",EXAC,IDR,-134.48,1601497204000
"XPO Logistics, Inc.",XPO,IDR,-10.50,1591064657000
"BWX Technologies, Inc.",BWXT,PKR,188.02,1584378445000
Tata Motors Ltd,TTM,IDR,-105.78,1579414781000
"PS Business Parks, Inc.",PSB,PLN,-87.51,1598886985000
"Advanced Energy Industries, Inc.",AEIS,TJS,-166.67,1589952659000
"Viking Therapeutics, Inc.",VKTXW,CNY,-117.60,1582923430000
Nuveen Municipal 2021 Target Term Fund,NHA,IDR,24.46,1580343434000
"SunTrust Banks, Inc.",STI^A,CNY,68.46,1579466125000
"TCW Strategic Income Fund, Inc.",TSI,CHF,61.21,1597985941000
Giga-tronics Incorporated,GIGA,THB,118.33,1601434812000
Liberty Interactive Corporation,QVCB,EUR,-71.58,1607153961000
Edison International,EIX,CNY,-105.65,1580280937000
"Gaming and Leisure Properties, Inc.",GLPI,BDT,-156.37,1595319849000
"Old Second Bancorp, Inc.",OSBCP,EUR,-30.14,1591116329000
"Quintiles IMS Holdings, Inc.",Q,RUB,103.27,1586507868000
Ralph Lauren Corporation,RL,PHP,-155.54,1594991563000
"NII Holdings, Inc.",NIHD,EUR,89.77,1582268732000
Global Partner Acquisition Corp.,GPACU,EUR,-137.68,1580788708000
Valley National Bancorp,VLY.WS,COP,81.63,1603457669000
Pembina Pipeline Corp.,PBA,CNY,-143.54,1605631488000
Forward Air Corporation,FWRD,EUR,115.95,1604727927000
"DWS High Income Opportunities Fund, Inc.",DHG,RUB,-11.46,1592713532000
Deere & Company,DE,EUR,-30.37,1601809158000
"Eagle Pharmaceuticals, Inc.",EGRX,ARS,160.51,1585849689000
Ladder Capital Corp,LADR,PEN,-43.41,1601149589000
Fomento Economico Mexicano S.A.B. de C.V.,FMX,AOA,-18.56,1599105876000
KKR & Co. L.P.,KKR^A,RUB,-98.21,1588013417000
"Innophos Holdings, Inc.",IPHS,PEN,167.53,1607238642000
"Eagle Bancorp Montana, Inc.",EBMT,IDR,-28.09,1591185882000
Community Bankers Trust Corporation.,ESXB,JPY,81.24,1604880188000
Nuveen Credit Opportunities 2022 Target Term Fund,JCO,EUR,-33.17,1582408078000
Sabre Corporation,SABR,EUR,39.88,1609366217000
Pershing Gold Corporation,PGLC,IDR,15.37,1604358846000
SVB Financial Group,SIVBO,SEK,-58.69,1587784632000
General Electric Company,GEB,ZAR,-54.48,1579679471000
Arrow DWA Tactical ETF,DWAT,CNY,10.69,1577847017000
TravelCenters of America LLC,TANNL,ETB,-71.97,1602716843000
"Esperion Therapeutics, Inc.",ESPR,CNY,-185.30,1580061248000
Taitron Components Incorporated,TAIT,IDR,125.03,1600179958000
"Freeport-McMoran, Inc.",FCX,UAH,172.60,1609270810000
"Aoxin Tianli Group, Inc.",ABAC,PHP,-147.62,1587641626000
Landmark Bancorp Inc.,LARK,BAM,8.42,1605962674000
Artesian Resources Corporation,ARTNA,ZAR,-56.42,1582011639000
"Rightside Group, Ltd.",full_name,ARS,-161.06,1592058382000
ON Semiconductor Corporation,ON,CNY,24.29,1585465957000
"Ennis, Inc.",EBF,BRL,128.99,1582388436000
Rosehill Resources Inc.,ROSE,USD,-0.78,1580101777000
DarioHealth Corp.,DRIO,THB,97.36,1587348479000
Stewardship Financial Corp,SSFN,EUR,-65.14,1608531474000
"Discovery Communications, Inc.",DISCK,NOK,-105.57,1595621276000
"Wynn Resorts, Limited",WYNN,CAD,-188.01,1606507807000
"Spartan Motors, Inc.",SPAR,IDR,170.77,1599933796000
CABCO Series 2004-101 Trust,GYB,ARS,-67.18,1581979196000
Quaker Chemical Corporation,KWR,CNY,-182.91,1598888027000
Chevron Corporation,CVX,MXN,161.50,1587426655000
"Juniper Networks, Inc.",JNPR,GMD,130.30,1577923490000
"NVR, Inc.",NVR,EUR,-68.59,1608585112000
"MFA Financial, Inc.",MFA^B,PEN,-77.28,1580180234000
"Intrepid Potash, Inc",IPI,PHP,31.01,1596443754000
Great Elm Capital Corp.,FULLL,IDR,-58.09,1595687157000
"Southern First Bancshares, Inc.",SFST,CNY,147.96,1596646831000
Inpixon ,INPX,SEK,-128.05,1608185118000
"ExlService Holdings, Inc.",EXLS,JPY,-100.18,1602759359000
"Dorchester Minerals, L.P.",DMLP,RUB,154.51,1594459211000
"Entergy Arkansas, Inc.",EAE,CNY,113.13,1585586493000
"support.com, Inc.",SPRT,IDR,-44.44,1590000120000
JM Global Holding Company,WYIGU,EUR,76.49,1608998152000
First Trust Dorsey Wright Dynamic Focus 5 ETF,FVC,KRW,98.72,1589221001000
"Guaranty Bancshares, Inc.",GNTY,IDR,175.32,1603439067000
"CorEnergy Infrastructure Trust, Inc.",CORR^A,CNY,-8.65,1592347568000
"East West Bancorp, Inc.",EWBC,LYD,-117.04,1605243049000
"Sally Beauty Holdings, Inc.",SBH,USD,12.88,1580547776000
"CapStar Financial Holdings, Inc.",CSTR,ZAR,39.57,1606287016000
WGL Holdings Inc,WGL,CUP,105.20,1605474636000
International Speedway Corporation,ISCA,NGN,-38.90,1605610578000
"Alaska Air Group, Inc.",ALK,UAH,-168.61,1583559806000
Tecogen Inc.,TGEN,CZK,-157.32,1606343343000
"Organovo Holdings, Inc.",ONVO,VND,2.70,1608783935000
WisdomTree Emerging Markets Quality Dividend Growth Fund,DGRE,BYR,108.36,1578487453000
"Benefitfocus, Inc.",BNFT,PHP,3.94,1597009784000
Student Transportation Inc,STB,IDR,-62.67,1597989319000
"Rocky Brands, Inc.",RCKY,CNY,-88.88,1590537082000
"Ulta Beauty, Inc.",ULTA,USD,-196.94,1602049496000
Norfolk Souther Corporation,NSC,CNY,55.76,1591417493000
Kinross Gold Corporation,KGC,RUB,197.94,1600170666000
"The Rubicon Project, Inc.",RUBI,IDR,-95.95,1583089843000
Pennsylvania Real Estate Investment Trust,PEI,EUR,-187.35,1602004298000
"Eastern Virginia Bankshares, Inc.",EVBS,CNY,-193.78,1601258155000
Vipshop Holdings Limited,VIPS,EUR,-153.95,1606082503000
Hanesbrands Inc.,HBI,YER,-52.56,1583054697000
"Home Bancorp, Inc.",HBCP,RUB,-56.36,1604027613000
"Carver Bancorp, Inc.",CARV,VND,-143.85,1597878597000
Cemtrex Inc.,CETXW,JPY,-89.54,1583153818000
Ophthotech Corporation,OPHT,CNY,-162.51,1595164755000
"SuperCom, Ltd.",SPCB,PHP,133.04,1585171257000
"Monarch Casino & Resort, Inc.",MCRI,IDR,74.66,1605020812000
Invesco Senior Income Trust,VVR,THB,142.16,1606951599000
Global Partner Acquisition Corp.,GPACU,CNY,185.37,1582277278000
"Forterra, Inc.",FRTA,BAM,-176.56,1603606905000
Caesars Acquisition Company,CACQ,PEN,29.95,1602928825000
Harvest Capital Credit Corporation,HCAPL,BRL,-136.55,1599669588000
First Trust RiverFront Dynamic Emerging Markets ETF,RFEM,EUR,154.17,1590555659000
Citigroup Inc.,C^C,ARS,-73.45,1586503593000
Fluidigm Corporation,FLDM,CNY,-33.68,1582262499000
"Trupanion, Inc.",TRUP,RUB,-118.53,1586358745000
"Lumber Liquidators Holdings, Inc",LL,MDL,165.88,1585783609000
"Prosperity Bancshares, Inc.",PB,RSD,39.98,1591859752000
"Ironwood Pharmaceuticals, Inc.",IRWD,THB,152.76,1605142123000
"Donegal Group, Inc.",DGICA,HNL,65.93,1581754850000
Camden Property Trust,CPT,XAF,65.41,1579076615000
Scudder Multi-Market Income Trust,KMM,PEN,-118.48,1581901402000
Marathon Oil Corporation,MRO,EUR,-190.94,1586871355000
Electrum Special Acquisition Corporation,ELECW,UAH,58.59,1607058858000
"MVC Capital, Inc.",MVCB,BDT,-54.50,1578894603000
PIMCO Dynamic Credit and Mortgage Income Fund,PCI,CNY,-142.88,1583171628000
"MACOM Technology Solutions Holdings, Inc.",MTSI,GTQ,-93.34,1583557749000
"Landcadia Holdings, Inc.",LCA,CNY,-64.93,1578287741000
BlackRock Income Investment Quality Trust,BAF,UAH,34.81,1593328910000
Community Healthcare Trust Incorporated,CHCT,MUR,149.29,1590725610000
M&T Bank Corporation,MTB^,EUR,87.49,1587361908000
"Asta Funding, Inc.",ASFI,BRL,-158.86,1608066168000
"DXP Enterprises, Inc.",DXPE,IDR,-74.70,1607279302000
First Trust Taiwan AlphaDEX Fund,FTW,BRL,5.70,1591935844000
"Templeton Global Income Fund, Inc.",GIM,MWK,112.42,1589538147000
"Ecology and Environment, Inc.",EEI,IDR,-144.25,1606858543000
Apollo Investment Corporation,AIY,BRL,-34.57,1602890874000
BLDRS Asia 50 ADR Index Fund,ADRA,JPY,-151.86,1582561238000
"Delaware Investments Dividend & Income Fund, Inc.",DDF,CAD,154.92,1606590062000
"Inogen, Inc",INGN,CZK,156.09,1583319204000
Celanese Corporation,CE,MUR,-42.49,1583096700000
"Siliconware Precision Industries Company, Ltd.",SPIL,PHP,124.26,1578504476000
"Boston Private Financial Holdings, Inc.",BPFHP,EUR,-87.17,1599985925000
"Soleno Therapeutics, Inc.",SLNO,BRL,3.94,1589624343000
"LeMaitre Vascular, Inc.",LMAT,BRL,-32.90,1588912871000
FS Investment Corporation,FSIC,AMD,-16.47,1595962891000
Hersha Hospitality Trust,HT,IDR,-27.54,1580666710000
Seaspan Corporation,SSW^G,COP,-32.51,1595739158000
"Aratana Therapeutics, Inc.",PETX,IDR,-183.64,1585169203000
Amarin Corporation plc,AMRN,IDR,97.66,1601305721000
"Home Federal Bancorp, Inc. of Louisiana",HFBL,AMD,-40.01,1596163476000
"Ardelyx, Inc.",ARDX,IDR,30.25,1601361640000
BorgWarner Inc.,BWA,PKR,189.34,1604845102000
Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),EDN,EGP,-61.31,1592812258000
Kemper Corporation,KMPR,TZS,73.73,1602992779000
Kosmos Energy Ltd.,KOS,PEN,155.15,1608798314000
"Utah Medical Products, Inc.",UTMD,USD,164.32,1591550124000
Nuveen Floating Rate Income Fund,JFR,MXN,-69.82,1591768216000
"Alon USA Partners, LP",ALDW,NOK,169.17,1587241416000
"MBIA, Inc.",MBI,PHP,152.26,1587902046000
First Trust Nasdaq Food & Beverage ETF,FTXG,CNY,-13.06,1590531804000
Southern Company (The),SO,RUB,120.96,1606408932000
Novanta Inc.,NOVT,RUB,-93.93,1582336987000
TICC Capital Corp.,TICCL,PHP,72.78,1584654335000
"Westbury Bancorp, Inc.",WBB,PLN,-92.61,1583557785000
"Orbital ATK, Inc.",OA,RUB,-101.25,1589846812000
Astrazeneca PLC,AZN,AZN,-42.05,1590495622000
Eversource Energy,ES,CNY,-182.02,1579167503000
TopBuild Corp.,BLD,IDR,4.70,1593119089000
"KCAP Financial, Inc.",KCAP,SYP,104.51,1597453443000
Zosano Pharma Corporation,ZSAN,IDR,44.96,1600047317000
PowerShares Variable Rate Investment Grade Portfolio,VRIG,PHP,169.60,1580436502000
"Akebia Therapeutics, Inc.",AKBA,AFN,194.07,1602356280000
"Entergy New Orleans, Inc.",ENJ,NGN,-130.44,1590691323000
TransCanada Corporation,TRP,IDR,-120.54,1582580135000
Renasant Corporation,RNST,RUB,39.04,1585975505000
Chesapeake Energy Corporation,CHK^D,CNY,12.00,1581467070000
Optibase Ltd.,OBAS,UAH,-92.75,1581171419000
"Orchid Island Capital, Inc.",ORC,USD,-22.04,1597376398000
Geospace Technologies Corporation,GEOS,MGA,-11.22,1578413115000
Sharps Compliance Corp,SMED,IRR,-184.88,1589286465000
"Northfield Bancorp, Inc.",NFBK,EUR,-122.97,1584810282000
Aspen Insurance Holdings Limited,AHL,CNY,106.69,1608225993000
"HarborOne Bancorp, Inc.",HONE,THB,-193.52,1591282301000
"DexCom, Inc.",DXCM,RUB,19.12,1585342690000
Liberty Broadband Corporation,LBRDA,CNY,199.30,1601522205000
"Quality Systems, Inc.",QSII,USD,-45.84,1585629977000
Ares Capital Corporation,ARU.CL,USD,154.56,1598734219000
"Colony NorthStar, Inc.",CLNS^E,CNY,-194.45,1602012727000
"Republic First Bancorp, Inc.",FRBK,UGX,44.62,1592641284000
"Ultra Clean Holdings, Inc.",UCTT,USD,25.25,1582893670000
Avista Healthcare Public Acquisition Corp.,AHPAW,GTQ,79.45,1589995144000
Nuveen California AMT-Free Quality Municipal Income Fund,NKX,RSD,-36.66,1590841925000
Horizons NASDAQ-100 Covered Call ETF,QYLD,CNY,5.91,1600253106000
